meal_plan_id,meal_plan_nome,dietary_preference,meals_per_day,day_order,refeicoes_do_dia,calorias_totais_dia,proteina_total_g,carboidrato_total_g,gordura_total_g
mp_174,Emagrecimento - 1600 kcal,omnivore,4,1,Café da manhã: Mingau de Aveia com Banana | Almoço: Hambúrguer Vegetal com Purê de Abóbora | Janta: Almôndegas Caseiras de Patinho | Lanche: Batata Frita com Queijo e Bacon,1616.6,82.5,159.8,73.5
mp_174,Emagrecimento - 1600 kcal,omnivore,4,2,Café da manhã: Mingau de Aveia com Banana | Almoço: Hambúrguer Vegetal com Purê de Abóbora | Janta: Almôndegas Caseiras de Patinho | Lanche: Batata Frita com Queijo e Bacon,1616.6,82.5,159.8,73.5
mp_174,Emagrecimento - 1600 kcal,omnivore,4,3,Café da manhã: Mingau de Aveia com Banana | Almoço: Hambúrguer Vegetal com Purê de Abóbora | Janta: Almôndegas Caseiras de Patinho | Lanche: Batata Frita com Queijo e Bacon,1616.6,82.5,159.8,73.5
mp_174,Emagrecimento - 1600 kcal,omnivore,4,4,Café da manhã: Mingau de Aveia com Banana | Almoço: Hambúrguer Vegetal com Purê de Abóbora | Janta: Almôndegas Caseiras de Patinho | Lanche: Batata Frita com Queijo e Bacon,1616.6,82.5,159.8,73.5
mp_174,Emagrecimento - 1600 kcal,omnivore,4,5,Café da manhã: Mingau de Aveia com Banana | Almoço: Hambúrguer Vegetal com Purê de Abóbora | Janta: Almôndegas Caseiras de Patinho | Lanche: Batata Frita com Queijo e Bacon,1616.6,82.5,159.8,73.5
mp_174,Emagrecimento - 1600 kcal,omnivore,4,6,Café da manhã: Mingau de Aveia com Banana | Almoço: Hambúrguer Vegetal com Purê de Abóbora | Janta: Almôndegas Caseiras de Patinho | Lanche: Batata Frita com Queijo e Bacon,1616.6,82.5,159.8,73.5
mp_174,Emagrecimento - 1600 kcal,omnivore,4,7,Café da manhã: Mingau de Aveia com Banana | Almoço: Hambúrguer Vegetal com Purê de Abóbora | Janta: Almôndegas Caseiras de Patinho | Lanche: Batata Frita com Queijo e Bacon,1616.6,82.5,159.8,73.5
mp_175,Emagrecimento - 1800 kcal,omnivore,3,1,Café da manhã: Tapioca de Frango com Requeijão Light | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Janta: Pizza de Calabresa em Casa,1433,69.4,157.3,51.4
mp_175,Emagrecimento - 1800 kcal,omnivore,3,2,Café da manhã: Tapioca de Frango com Requeijão Light | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Janta: Pizza de Calabresa em Casa,1433,69.4,157.3,51.4
mp_175,Emagrecimento - 1800 kcal,omnivore,3,3,Café da manhã: Tapioca de Frango com Requeijão Light | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Janta: Pizza de Calabresa em Casa,1433,69.4,157.3,51.4
mp_175,Emagrecimento - 1800 kcal,omnivore,3,4,Café da manhã: Tapioca de Frango com Requeijão Light | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Janta: Pizza de Calabresa em Casa,1433,69.4,157.3,51.4
mp_175,Emagrecimento - 1800 kcal,omnivore,3,5,Café da manhã: Tapioca de Frango com Requeijão Light | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Janta: Pizza de Calabresa em Casa,1433,69.4,157.3,51.4
mp_175,Emagrecimento - 1800 kcal,omnivore,3,6,Café da manhã: Tapioca de Frango com Requeijão Light | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Janta: Pizza de Calabresa em Casa,1433,69.4,157.3,51.4
mp_175,Emagrecimento - 1800 kcal,omnivore,3,7,Café da manhã: Tapioca de Frango com Requeijão Light | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Janta: Pizza de Calabresa em Casa,1433,69.4,157.3,51.4
mp_176,Manutenção - 2200 kcal,omnivore,5,1,Café da manhã: Ovo Cozido com Batata Doce Amassada | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Prato Feito Turbinado (Ovo e Fritas) | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Frango ao Curry com Leite de Coco,2448,147.4,253,90.1
mp_176,Manutenção - 2200 kcal,omnivore,5,2,Café da manhã: Ovo Cozido com Batata Doce Amassada | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Prato Feito Turbinado (Ovo e Fritas) | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Frango ao Curry com Leite de Coco,2448,147.4,253,90.1
mp_176,Manutenção - 2200 kcal,omnivore,5,3,Café da manhã: Ovo Cozido com Batata Doce Amassada | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Prato Feito Turbinado (Ovo e Fritas) | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Frango ao Curry com Leite de Coco,2448,147.4,253,90.1
mp_176,Manutenção - 2200 kcal,omnivore,5,4,Café da manhã: Ovo Cozido com Batata Doce Amassada | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Prato Feito Turbinado (Ovo e Fritas) | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Frango ao Curry com Leite de Coco,2448,147.4,253,90.1
mp_176,Manutenção - 2200 kcal,omnivore,5,5,Café da manhã: Ovo Cozido com Batata Doce Amassada | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Prato Feito Turbinado (Ovo e Fritas) | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Frango ao Curry com Leite de Coco,2448,147.4,253,90.1
mp_176,Manutenção - 2200 kcal,omnivore,5,6,Café da manhã: Ovo Cozido com Batata Doce Amassada | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Prato Feito Turbinado (Ovo e Fritas) | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Frango ao Curry com Leite de Coco,2448,147.4,253,90.1
mp_176,Manutenção - 2200 kcal,omnivore,5,7,Café da manhã: Ovo Cozido com Batata Doce Amassada | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Prato Feito Turbinado (Ovo e Fritas) | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Frango ao Curry com Leite de Coco,2448,147.4,253,90.1
mp_177,Manutenção - 2200 kcal,omnivore,4,1,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Moqueca Leve de Cação e Banana-da-Terra | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batata Frita com Queijo e Bacon,1857,77.2,201.3,86.0
mp_177,Manutenção - 2200 kcal,omnivore,4,2,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Moqueca Leve de Cação e Banana-da-Terra | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batata Frita com Queijo e Bacon,1857,77.2,201.3,86.0
mp_177,Manutenção - 2200 kcal,omnivore,4,3,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Moqueca Leve de Cação e Banana-da-Terra | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batata Frita com Queijo e Bacon,1857,77.2,201.3,86.0
mp_177,Manutenção - 2200 kcal,omnivore,4,4,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Moqueca Leve de Cação e Banana-da-Terra | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batata Frita com Queijo e Bacon,1857,77.2,201.3,86.0
mp_177,Manutenção - 2200 kcal,omnivore,4,5,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Moqueca Leve de Cação e Banana-da-Terra | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batata Frita com Queijo e Bacon,1857,77.2,201.3,86.0
mp_177,Manutenção - 2200 kcal,omnivore,4,6,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Moqueca Leve de Cação e Banana-da-Terra | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batata Frita com Queijo e Bacon,1857,77.2,201.3,86.0
mp_177,Manutenção - 2200 kcal,omnivore,4,7,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Moqueca Leve de Cação e Banana-da-Terra | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batata Frita com Queijo e Bacon,1857,77.2,201.3,86.0
mp_178,Hipertrofia - 2500 kcal,omnivore,6,1,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Sanduíche de Pasta de Amendoim Quente | Almoço: Rolo de Carne Moída Recheado | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Wrap de Kebab de Carne | Lanche: Sanduíche de Pasta de Amendoim Quente,2502,145.6,241.8,106.5
mp_178,Hipertrofia - 2500 kcal,omnivore,6,2,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Sanduíche de Pasta de Amendoim Quente | Almoço: Rolo de Carne Moída Recheado | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Wrap de Kebab de Carne | Lanche: Sanduíche de Pasta de Amendoim Quente,2502,145.6,241.8,106.5
mp_178,Hipertrofia - 2500 kcal,omnivore,6,3,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Sanduíche de Pasta de Amendoim Quente | Almoço: Rolo de Carne Moída Recheado | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Wrap de Kebab de Carne | Lanche: Sanduíche de Pasta de Amendoim Quente,2502,145.6,241.8,106.5
mp_178,Hipertrofia - 2500 kcal,omnivore,6,4,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Sanduíche de Pasta de Amendoim Quente | Almoço: Rolo de Carne Moída Recheado | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Wrap de Kebab de Carne | Lanche: Sanduíche de Pasta de Amendoim Quente,2502,145.6,241.8,106.5
mp_178,Hipertrofia - 2500 kcal,omnivore,6,5,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Sanduíche de Pasta de Amendoim Quente | Almoço: Rolo de Carne Moída Recheado | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Wrap de Kebab de Carne | Lanche: Sanduíche de Pasta de Amendoim Quente,2502,145.6,241.8,106.5
mp_178,Hipertrofia - 2500 kcal,omnivore,6,6,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Sanduíche de Pasta de Amendoim Quente | Almoço: Rolo de Carne Moída Recheado | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Wrap de Kebab de Carne | Lanche: Sanduíche de Pasta de Amendoim Quente,2502,145.6,241.8,106.5
mp_178,Hipertrofia - 2500 kcal,omnivore,6,7,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Sanduíche de Pasta de Amendoim Quente | Almoço: Rolo de Carne Moída Recheado | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Wrap de Kebab de Carne | Lanche: Sanduíche de Pasta de Amendoim Quente,2502,145.6,241.8,106.5
mp_179,Emagrecimento - 2200 kcal,omnivore,4,1,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Prato Feito Turbinado (Ovo e Fritas) | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batata Frita com Queijo e Bacon,2200,86.1,249.3,98.6
mp_179,Emagrecimento - 2200 kcal,omnivore,4,2,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Prato Feito Turbinado (Ovo e Fritas) | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batata Frita com Queijo e Bacon,2200,86.1,249.3,98.6
mp_179,Emagrecimento - 2200 kcal,omnivore,4,3,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Prato Feito Turbinado (Ovo e Fritas) | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batata Frita com Queijo e Bacon,2200,86.1,249.3,98.6
mp_179,Emagrecimento - 2200 kcal,omnivore,4,4,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Prato Feito Turbinado (Ovo e Fritas) | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batata Frita com Queijo e Bacon,2200,86.1,249.3,98.6
mp_179,Emagrecimento - 2200 kcal,omnivore,4,5,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Prato Feito Turbinado (Ovo e Fritas) | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batata Frita com Queijo e Bacon,2200,86.1,249.3,98.6
mp_179,Emagrecimento - 2200 kcal,omnivore,4,6,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Prato Feito Turbinado (Ovo e Fritas) | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batata Frita com Queijo e Bacon,2200,86.1,249.3,98.6
mp_179,Emagrecimento - 2200 kcal,omnivore,4,7,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Prato Feito Turbinado (Ovo e Fritas) | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batata Frita com Queijo e Bacon,2200,86.1,249.3,98.6
mp_180,Emagrecimento - 2000 kcal,omnivore,6,1,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido de Morango e Pasta de Amendoim | Almoço: Strogonoff de Carne Saudável | Lanche: Salada Caprese Expresso | Janta: Panqueca de Frango Desfiado | Lanche: Batido de Morango e Pasta de Amendoim,1907,109.1,152.3,95.5
mp_180,Emagrecimento - 2000 kcal,omnivore,6,2,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido de Morango e Pasta de Amendoim | Almoço: Strogonoff de Carne Saudável | Lanche: Salada Caprese Expresso | Janta: Panqueca de Frango Desfiado | Lanche: Batido de Morango e Pasta de Amendoim,1907,109.1,152.3,95.5
mp_180,Emagrecimento - 2000 kcal,omnivore,6,3,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido de Morango e Pasta de Amendoim | Almoço: Strogonoff de Carne Saudável | Lanche: Salada Caprese Expresso | Janta: Panqueca de Frango Desfiado | Lanche: Batido de Morango e Pasta de Amendoim,1907,109.1,152.3,95.5
mp_180,Emagrecimento - 2000 kcal,omnivore,6,4,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido de Morango e Pasta de Amendoim | Almoço: Strogonoff de Carne Saudável | Lanche: Salada Caprese Expresso | Janta: Panqueca de Frango Desfiado | Lanche: Batido de Morango e Pasta de Amendoim,1907,109.1,152.3,95.5
mp_180,Emagrecimento - 2000 kcal,omnivore,6,5,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido de Morango e Pasta de Amendoim | Almoço: Strogonoff de Carne Saudável | Lanche: Salada Caprese Expresso | Janta: Panqueca de Frango Desfiado | Lanche: Batido de Morango e Pasta de Amendoim,1907,109.1,152.3,95.5
mp_180,Emagrecimento - 2000 kcal,omnivore,6,6,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido de Morango e Pasta de Amendoim | Almoço: Strogonoff de Carne Saudável | Lanche: Salada Caprese Expresso | Janta: Panqueca de Frango Desfiado | Lanche: Batido de Morango e Pasta de Amendoim,1907,109.1,152.3,95.5
mp_180,Emagrecimento - 2000 kcal,omnivore,6,7,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido de Morango e Pasta de Amendoim | Almoço: Strogonoff de Carne Saudável | Lanche: Salada Caprese Expresso | Janta: Panqueca de Frango Desfiado | Lanche: Batido de Morango e Pasta de Amendoim,1907,109.1,152.3,95.5
mp_181,Emagrecimento - 1200 kcal,omnivore,6,1,Café da manhã: Crepioca de Ricota | Lanche: Pudim de Chia de Cacau | Almoço: Salada de Frango Rápida | Lanche: Pudim de Chia de Cacau | Janta: Frango Desfiado com Purê de Abóbora | Lanche: Kombucha de Morango Caseira,1105,83.5,75,49
mp_181,Emagrecimento - 1200 kcal,omnivore,6,2,Café da manhã: Crepioca de Ricota | Lanche: Pudim de Chia de Cacau | Almoço: Salada de Frango Rápida | Lanche: Pudim de Chia de Cacau | Janta: Frango Desfiado com Purê de Abóbora | Lanche: Kombucha de Morango Caseira,1105,83.5,75,49
mp_181,Emagrecimento - 1200 kcal,omnivore,6,3,Café da manhã: Crepioca de Ricota | Lanche: Pudim de Chia de Cacau | Almoço: Salada de Frango Rápida | Lanche: Pudim de Chia de Cacau | Janta: Frango Desfiado com Purê de Abóbora | Lanche: Kombucha de Morango Caseira,1105,83.5,75,49
mp_181,Emagrecimento - 1200 kcal,omnivore,6,4,Café da manhã: Crepioca de Ricota | Lanche: Pudim de Chia de Cacau | Almoço: Salada de Frango Rápida | Lanche: Pudim de Chia de Cacau | Janta: Frango Desfiado com Purê de Abóbora | Lanche: Kombucha de Morango Caseira,1105,83.5,75,49
mp_181,Emagrecimento - 1200 kcal,omnivore,6,5,Café da manhã: Crepioca de Ricota | Lanche: Pudim de Chia de Cacau | Almoço: Salada de Frango Rápida | Lanche: Pudim de Chia de Cacau | Janta: Frango Desfiado com Purê de Abóbora | Lanche: Kombucha de Morango Caseira,1105,83.5,75,49
mp_181,Emagrecimento - 1200 kcal,omnivore,6,6,Café da manhã: Crepioca de Ricota | Lanche: Pudim de Chia de Cacau | Almoço: Salada de Frango Rápida | Lanche: Pudim de Chia de Cacau | Janta: Frango Desfiado com Purê de Abóbora | Lanche: Kombucha de Morango Caseira,1105,83.5,75,49
mp_181,Emagrecimento - 1200 kcal,omnivore,6,7,Café da manhã: Crepioca de Ricota | Lanche: Pudim de Chia de Cacau | Almoço: Salada de Frango Rápida | Lanche: Pudim de Chia de Cacau | Janta: Frango Desfiado com Purê de Abóbora | Lanche: Kombucha de Morango Caseira,1105,83.5,75,49
mp_182,Manutenção - 2800 kcal,omnivore,6,1,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tapioca Doce de Amendoim e Morango | Janta: Pizza de Calabresa em Casa | Lanche: Tapioca Doce de Amendoim e Morango,2459,74.0,293.9,108.2
mp_182,Manutenção - 2800 kcal,omnivore,6,2,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tapioca Doce de Amendoim e Morango | Janta: Pizza de Calabresa em Casa | Lanche: Tapioca Doce de Amendoim e Morango,2459,74.0,293.9,108.2
mp_182,Manutenção - 2800 kcal,omnivore,6,3,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tapioca Doce de Amendoim e Morango | Janta: Pizza de Calabresa em Casa | Lanche: Tapioca Doce de Amendoim e Morango,2459,74.0,293.9,108.2
mp_182,Manutenção - 2800 kcal,omnivore,6,4,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tapioca Doce de Amendoim e Morango | Janta: Pizza de Calabresa em Casa | Lanche: Tapioca Doce de Amendoim e Morango,2459,74.0,293.9,108.2
mp_182,Manutenção - 2800 kcal,omnivore,6,5,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tapioca Doce de Amendoim e Morango | Janta: Pizza de Calabresa em Casa | Lanche: Tapioca Doce de Amendoim e Morango,2459,74.0,293.9,108.2
mp_182,Manutenção - 2800 kcal,omnivore,6,6,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tapioca Doce de Amendoim e Morango | Janta: Pizza de Calabresa em Casa | Lanche: Tapioca Doce de Amendoim e Morango,2459,74.0,293.9,108.2
mp_182,Manutenção - 2800 kcal,omnivore,6,7,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tapioca Doce de Amendoim e Morango | Janta: Pizza de Calabresa em Casa | Lanche: Tapioca Doce de Amendoim e Morango,2459,74.0,293.9,108.2
mp_183,Emagrecimento - 1400 kcal,omnivore,3,1,Café da manhã: Panqueca de Batata Doce | Almoço: Rolo de Carne Moída Recheado | Janta: Taco Mexicano Completo,1152,77,78.5,58
mp_183,Emagrecimento - 1400 kcal,omnivore,3,2,Café da manhã: Panqueca de Batata Doce | Almoço: Rolo de Carne Moída Recheado | Janta: Taco Mexicano Completo,1152,77,78.5,58
mp_183,Emagrecimento - 1400 kcal,omnivore,3,3,Café da manhã: Panqueca de Batata Doce | Almoço: Rolo de Carne Moída Recheado | Janta: Taco Mexicano Completo,1152,77,78.5,58
mp_183,Emagrecimento - 1400 kcal,omnivore,3,4,Café da manhã: Panqueca de Batata Doce | Almoço: Rolo de Carne Moída Recheado | Janta: Taco Mexicano Completo,1152,77,78.5,58
mp_183,Emagrecimento - 1400 kcal,omnivore,3,5,Café da manhã: Panqueca de Batata Doce | Almoço: Rolo de Carne Moída Recheado | Janta: Taco Mexicano Completo,1152,77,78.5,58
mp_183,Emagrecimento - 1400 kcal,omnivore,3,6,Café da manhã: Panqueca de Batata Doce | Almoço: Rolo de Carne Moída Recheado | Janta: Taco Mexicano Completo,1152,77,78.5,58
mp_183,Emagrecimento - 1400 kcal,omnivore,3,7,Café da manhã: Panqueca de Batata Doce | Almoço: Rolo de Carne Moída Recheado | Janta: Taco Mexicano Completo,1152,77,78.5,58
mp_184,Hipertrofia - 2800 kcal,omnivore,6,1,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Batata Frita com Queijo e Bacon | Janta: Pizza de Calabresa em Casa | Lanche: Muffin de Banana de Microondas,2625.5,90.9,290.0,120.8
mp_184,Hipertrofia - 2800 kcal,omnivore,6,2,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Batata Frita com Queijo e Bacon | Janta: Pizza de Calabresa em Casa | Lanche: Muffin de Banana de Microondas,2625.5,90.9,290.0,120.8
mp_184,Hipertrofia - 2800 kcal,omnivore,6,3,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Batata Frita com Queijo e Bacon | Janta: Pizza de Calabresa em Casa | Lanche: Muffin de Banana de Microondas,2625.5,90.9,290.0,120.8
mp_184,Hipertrofia - 2800 kcal,omnivore,6,4,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Batata Frita com Queijo e Bacon | Janta: Pizza de Calabresa em Casa | Lanche: Muffin de Banana de Microondas,2625.5,90.9,290.0,120.8
mp_184,Hipertrofia - 2800 kcal,omnivore,6,5,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Batata Frita com Queijo e Bacon | Janta: Pizza de Calabresa em Casa | Lanche: Muffin de Banana de Microondas,2625.5,90.9,290.0,120.8
mp_184,Hipertrofia - 2800 kcal,omnivore,6,6,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Batata Frita com Queijo e Bacon | Janta: Pizza de Calabresa em Casa | Lanche: Muffin de Banana de Microondas,2625.5,90.9,290.0,120.8
mp_184,Hipertrofia - 2800 kcal,omnivore,6,7,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Batata Frita com Queijo e Bacon | Janta: Pizza de Calabresa em Casa | Lanche: Muffin de Banana de Microondas,2625.5,90.9,290.0,120.8
mp_185,Emagrecimento - 2200 kcal,omnivore,5,1,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Bife de Alcatra com Purê de Batata | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Sopa de Frango com Legumes,2052,139.6,224.3,64.5
mp_185,Emagrecimento - 2200 kcal,omnivore,5,2,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Bife de Alcatra com Purê de Batata | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Sopa de Frango com Legumes,2052,139.6,224.3,64.5
mp_185,Emagrecimento - 2200 kcal,omnivore,5,3,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Bife de Alcatra com Purê de Batata | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Sopa de Frango com Legumes,2052,139.6,224.3,64.5
mp_185,Emagrecimento - 2200 kcal,omnivore,5,4,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Bife de Alcatra com Purê de Batata | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Sopa de Frango com Legumes,2052,139.6,224.3,64.5
mp_185,Emagrecimento - 2200 kcal,omnivore,5,5,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Bife de Alcatra com Purê de Batata | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Sopa de Frango com Legumes,2052,139.6,224.3,64.5
mp_185,Emagrecimento - 2200 kcal,omnivore,5,6,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Bife de Alcatra com Purê de Batata | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Sopa de Frango com Legumes,2052,139.6,224.3,64.5
mp_185,Emagrecimento - 2200 kcal,omnivore,5,7,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Bife de Alcatra com Purê de Batata | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Sopa de Frango com Legumes,2052,139.6,224.3,64.5
mp_186,Emagrecimento - 2000 kcal,omnivore,5,1,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Strogonoff de Carne Saudável | Lanche: Tapioca Doce de Amendoim e Morango | Janta: Panqueca de Frango Desfiado,1846,90.1,196.3,77
mp_186,Emagrecimento - 2000 kcal,omnivore,5,2,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Strogonoff de Carne Saudável | Lanche: Tapioca Doce de Amendoim e Morango | Janta: Panqueca de Frango Desfiado,1846,90.1,196.3,77
