exercise_id,exercise_nome,condition_slug,condition_nome_ptbr,tipo,source
ex_154,Desenvolvimento com halteres,high_blood_pressure,Hipertensão ,caution,confirmed
ex_154,Desenvolvimento com halteres,lumbar_hernia,Lombar,caution,confirmed
ex_154,Desenvolvimento com halteres,neck_pain,Pescoço,caution,ai_suggested
ex_154,Desenvolvimento com halteres,obesity,Obesidade ,caution,confirmed
ex_154,Desenvolvimento com halteres,pregnancy,Gravidez,avoid,confirmed
ex_154,Desenvolvimento com halteres,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_154,Desenvolvimento com halteres,shoulder_pain,Ombro,caution,confirmed
ex_156,Desenvolvimento com barra,asthma,Asma ,caution,confirmed
ex_156,Desenvolvimento com barra,diabetes,Diabetes,caution,confirmed
ex_156,Desenvolvimento com barra,heart_condition,Condição Cardíaca ,caution,confirmed
ex_156,Desenvolvimento com barra,high_blood_pressure,Hipertensão ,caution,confirmed
ex_156,Desenvolvimento com barra,joint_problems_severe,Problemas Articulares Graves,caution,ai_suggested
ex_156,Desenvolvimento com barra,lumbar_hernia,Lombar,caution,confirmed
ex_156,Desenvolvimento com barra,neck_pain,Pescoço,caution,ai_suggested
ex_156,Desenvolvimento com barra,obesity,Obesidade ,caution,confirmed
ex_156,Desenvolvimento com barra,pregnancy,Gravidez,avoid,confirmed
ex_156,Desenvolvimento com barra,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_156,Desenvolvimento com barra,shoulder_pain,Ombro,caution,confirmed
ex_159,Arnold press,asthma,Asma ,caution,confirmed
ex_159,Arnold press,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_159,Arnold press,diabetes,Diabetes,caution,confirmed
ex_159,Arnold press,heart_condition,Condição Cardíaca ,caution,confirmed
ex_159,Arnold press,high_blood_pressure,Hipertensão ,caution,confirmed
ex_159,Arnold press,lumbar_hernia,Lombar,caution,confirmed
ex_159,Arnold press,neck_pain,Pescoço,caution,ai_suggested
ex_159,Arnold press,obesity,Obesidade ,caution,confirmed
ex_159,Arnold press,pregnancy,Gravidez,avoid,confirmed
ex_159,Arnold press,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_159,Arnold press,shoulder_pain,Ombro,caution,confirmed
ex_160,Push press com barra,asthma,Asma ,caution,confirmed
ex_160,Push press com barra,diabetes,Diabetes,caution,confirmed
ex_160,Push press com barra,heart_condition,Condição Cardíaca ,caution,confirmed
ex_160,Push press com barra,high_blood_pressure,Hipertensão ,caution,confirmed
ex_160,Push press com barra,lumbar_hernia,Lombar,caution,confirmed
ex_160,Push press com barra,neck_pain,Pescoço,caution,ai_suggested
ex_160,Push press com barra,obesity,Obesidade ,caution,confirmed
ex_160,Push press com barra,pregnancy,Gravidez,avoid,confirmed
ex_160,Push press com barra,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_160,Push press com barra,shoulder_pain,Ombro,caution,confirmed
ex_161,Prancha pike walk,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_162,Prancha com giro de tronco,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_163,Toque alternado em parede na prancha,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_164,Desenvolvimento com elástico,asthma,Asma ,caution,confirmed
ex_164,Desenvolvimento com elástico,diabetes,Diabetes,caution,confirmed
ex_164,Desenvolvimento com elástico,heart_condition,Condição Cardíaca ,caution,confirmed
ex_164,Desenvolvimento com elástico,high_blood_pressure,Hipertensão ,caution,confirmed
ex_164,Desenvolvimento com elástico,lumbar_hernia,Lombar,caution,confirmed
ex_164,Desenvolvimento com elástico,neck_pain,Pescoço,caution,ai_suggested
ex_164,Desenvolvimento com elástico,obesity,Obesidade ,caution,confirmed
ex_164,Desenvolvimento com elástico,pregnancy,Gravidez,avoid,confirmed
ex_164,Desenvolvimento com elástico,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_164,Desenvolvimento com elástico,shoulder_pain,Ombro,caution,confirmed
ex_165,Elevação lateral com miniband,asthma,Asma ,caution,confirmed
ex_165,Elevação lateral com miniband,diabetes,Diabetes,caution,confirmed
ex_165,Elevação lateral com miniband,heart_condition,Condição Cardíaca ,caution,confirmed
ex_165,Elevação lateral com miniband,high_blood_pressure,Hipertensão ,caution,confirmed
ex_165,Elevação lateral com miniband,obesity,Obesidade ,caution,confirmed
ex_165,Elevação lateral com miniband,pregnancy,Gravidez,avoid,confirmed
ex_165,Elevação lateral com miniband,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_165,Elevação lateral com miniband,shoulder_pain,Ombro,caution,confirmed
ex_167,Desenvolvimento no Smith,asthma,Asma ,caution,confirmed
ex_167,Desenvolvimento no Smith,diabetes,Diabetes,caution,confirmed
ex_167,Desenvolvimento no Smith,heart_condition,Condição Cardíaca ,caution,confirmed
ex_167,Desenvolvimento no Smith,high_blood_pressure,Hipertensão ,caution,confirmed
ex_167,Desenvolvimento no Smith,lumbar_hernia,Lombar,caution,confirmed
ex_167,Desenvolvimento no Smith,neck_pain,Pescoço,caution,ai_suggested
ex_167,Desenvolvimento no Smith,obesity,Obesidade ,caution,confirmed
ex_167,Desenvolvimento no Smith,pregnancy,Gravidez,avoid,confirmed
ex_167,Desenvolvimento no Smith,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_167,Desenvolvimento no Smith,shoulder_pain,Ombro,caution,confirmed
ex_168,Elevação lateral na polia,asthma,Asma ,caution,confirmed
ex_168,Elevação lateral na polia,diabetes,Diabetes,caution,confirmed
ex_168,Elevação lateral na polia,heart_condition,Condição Cardíaca ,caution,confirmed
ex_168,Elevação lateral na polia,high_blood_pressure,Hipertensão ,caution,confirmed
ex_168,Elevação lateral na polia,obesity,Obesidade ,caution,confirmed
ex_168,Elevação lateral na polia,pregnancy,Gravidez,avoid,confirmed
ex_168,Elevação lateral na polia,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_168,Elevação lateral na polia,shoulder_pain,Ombro,caution,confirmed
ex_172,Press militar com barra,asthma,Asma ,caution,confirmed
ex_172,Press militar com barra,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_172,Press militar com barra,diabetes,Diabetes,caution,confirmed
ex_172,Press militar com barra,heart_condition,Condição Cardíaca ,caution,confirmed
ex_172,Press militar com barra,high_blood_pressure,Hipertensão ,caution,confirmed
ex_172,Press militar com barra,joint_problems_severe,Problemas Articulares Graves,caution,ai_suggested
ex_172,Press militar com barra,lumbar_hernia,Lombar,caution,confirmed
ex_172,Press militar com barra,neck_pain,Pescoço,caution,ai_suggested
ex_172,Press militar com barra,obesity,Obesidade ,caution,confirmed
ex_172,Press militar com barra,pregnancy,Gravidez,avoid,confirmed
ex_172,Press militar com barra,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_172,Press militar com barra,shoulder_pain,Ombro,caution,confirmed
ex_174,Flexão de braço tradicional,asthma,Asma ,caution,confirmed
ex_174,Flexão de braço tradicional,diabetes,Diabetes,caution,confirmed
ex_174,Flexão de braço tradicional,heart_condition,Condição Cardíaca ,caution,confirmed
ex_174,Flexão de braço tradicional,high_blood_pressure,Hipertensão ,caution,confirmed
ex_174,Flexão de braço tradicional,obesity,Obesidade ,caution,confirmed
ex_174,Flexão de braço tradicional,pregnancy,Gravidez,avoid,confirmed
ex_174,Flexão de braço tradicional,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_174,Flexão de braço tradicional,shoulder_pain,Ombro,caution,confirmed
ex_174,Flexão de braço tradicional,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_175,Flexão de braço com pegada aberta,asthma,Asma ,caution,confirmed
ex_175,Flexão de braço com pegada aberta,diabetes,Diabetes,caution,confirmed
ex_175,Flexão de braço com pegada aberta,heart_condition,Condição Cardíaca ,caution,confirmed
ex_175,Flexão de braço com pegada aberta,high_blood_pressure,Hipertensão ,caution,confirmed
ex_175,Flexão de braço com pegada aberta,obesity,Obesidade ,caution,confirmed
ex_175,Flexão de braço com pegada aberta,pregnancy,Gravidez,avoid,confirmed
ex_175,Flexão de braço com pegada aberta,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_175,Flexão de braço com pegada aberta,shoulder_pain,Ombro,caution,confirmed
ex_175,Flexão de braço com pegada aberta,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_176,Flexão declinada (pés elevados),asthma,Asma ,caution,confirmed
ex_176,Flexão declinada (pés elevados),diabetes,Diabetes,caution,confirmed
ex_176,Flexão declinada (pés elevados),heart_condition,Condição Cardíaca ,caution,confirmed
ex_176,Flexão declinada (pés elevados),high_blood_pressure,Hipertensão ,caution,confirmed
ex_176,Flexão declinada (pés elevados),lumbar_hernia,Lombar,caution,confirmed
ex_176,Flexão declinada (pés elevados),obesity,Obesidade ,caution,confirmed
ex_176,Flexão declinada (pés elevados),pregnancy,Gravidez,avoid,confirmed
ex_176,Flexão declinada (pés elevados),pregnancy_postpartum,Pós-parto,caution,confirmed
ex_176,Flexão declinada (pés elevados),shoulder_pain,Ombro,caution,confirmed
ex_176,Flexão declinada (pés elevados),wrist_pain,Dor no Pulso,caution,ai_suggested
ex_177,Supino com halteres no chão,asthma,Asma ,caution,confirmed
ex_177,Supino com halteres no chão,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_177,Supino com halteres no chão,diabetes,Diabetes,caution,confirmed
ex_177,Supino com halteres no chão,heart_condition,Condição Cardíaca ,caution,confirmed
ex_177,Supino com halteres no chão,high_blood_pressure,Hipertensão ,caution,confirmed
ex_177,Supino com halteres no chão,obesity,Obesidade ,caution,confirmed
ex_177,Supino com halteres no chão,pregnancy,Gravidez,avoid,confirmed
ex_177,Supino com halteres no chão,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_177,Supino com halteres no chão,shoulder_pain,Ombro,caution,confirmed
ex_178,Flexão com elástico de resistência,asthma,Asma ,caution,confirmed
ex_178,Flexão com elástico de resistência,diabetes,Diabetes,caution,confirmed
ex_178,Flexão com elástico de resistência,heart_condition,Condição Cardíaca ,caution,confirmed
ex_178,Flexão com elástico de resistência,high_blood_pressure,Hipertensão ,caution,confirmed
ex_178,Flexão com elástico de resistência,obesity,Obesidade ,caution,confirmed
ex_178,Flexão com elástico de resistência,pregnancy,Gravidez,avoid,confirmed
ex_178,Flexão com elástico de resistência,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_178,Flexão com elástico de resistência,shoulder_pain,Ombro,caution,confirmed
ex_178,Flexão com elástico de resistência,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_179,Crucifixo com halteres deitado,asthma,Asma ,caution,confirmed
ex_179,Crucifixo com halteres deitado,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_179,Crucifixo com halteres deitado,diabetes,Diabetes,caution,confirmed
ex_179,Crucifixo com halteres deitado,heart_condition,Condição Cardíaca ,caution,confirmed
ex_179,Crucifixo com halteres deitado,high_blood_pressure,Hipertensão ,caution,confirmed
ex_179,Crucifixo com halteres deitado,obesity,Obesidade ,caution,confirmed
ex_179,Crucifixo com halteres deitado,pregnancy,Gravidez,avoid,confirmed
ex_179,Crucifixo com halteres deitado,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_179,Crucifixo com halteres deitado,shoulder_pain,Ombro,caution,confirmed
ex_180,Supino reto com barra,asthma,Asma ,caution,confirmed
ex_180,Supino reto com barra,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_180,Supino reto com barra,diabetes,Diabetes,caution,confirmed
ex_180,Supino reto com barra,heart_condition,Condição Cardíaca ,caution,confirmed
ex_180,Supino reto com barra,high_blood_pressure,Hipertensão ,caution,confirmed
ex_180,Supino reto com barra,obesity,Obesidade ,caution,confirmed
ex_180,Supino reto com barra,pregnancy,Gravidez,avoid,confirmed
ex_180,Supino reto com barra,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_180,Supino reto com barra,shoulder_pain,Ombro,caution,confirmed
ex_181,Supino inclinado com barra,asthma,Asma ,caution,confirmed
ex_181,Supino inclinado com barra,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_181,Supino inclinado com barra,diabetes,Diabetes,caution,confirmed
ex_181,Supino inclinado com barra,heart_condition,Condição Cardíaca ,caution,confirmed
ex_181,Supino inclinado com barra,high_blood_pressure,Hipertensão ,caution,confirmed
ex_181,Supino inclinado com barra,lumbar_hernia,Lombar,caution,confirmed
ex_181,Supino inclinado com barra,obesity,Obesidade ,caution,confirmed
ex_181,Supino inclinado com barra,pregnancy,Gravidez,avoid,confirmed
ex_181,Supino inclinado com barra,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_181,Supino inclinado com barra,shoulder_pain,Ombro,caution,confirmed
ex_183,Crucifixo no peck deck,asthma,Asma ,caution,confirmed
ex_183,Crucifixo no peck deck,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_183,Crucifixo no peck deck,diabetes,Diabetes,caution,confirmed
ex_183,Crucifixo no peck deck,heart_condition,Condição Cardíaca ,caution,confirmed
ex_183,Crucifixo no peck deck,high_blood_pressure,Hipertensão ,caution,confirmed
ex_183,Crucifixo no peck deck,obesity,Obesidade ,caution,confirmed
ex_183,Crucifixo no peck deck,pregnancy,Gravidez,avoid,confirmed
ex_183,Crucifixo no peck deck,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_183,Crucifixo no peck deck,shoulder_pain,Ombro,caution,confirmed
ex_184,Supino declinado com barra,asthma,Asma ,caution,confirmed
ex_184,Supino declinado com barra,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_184,Supino declinado com barra,diabetes,Diabetes,caution,confirmed
ex_184,Supino declinado com barra,heart_condition,Condição Cardíaca ,caution,confirmed
ex_184,Supino declinado com barra,high_blood_pressure,Hipertensão ,caution,confirmed
ex_184,Supino declinado com barra,lumbar_hernia,Lombar,caution,confirmed
ex_184,Supino declinado com barra,obesity,Obesidade ,caution,confirmed
ex_184,Supino declinado com barra,pregnancy,Gravidez,avoid,confirmed
ex_184,Supino declinado com barra,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_184,Supino declinado com barra,shoulder_pain,Ombro,caution,confirmed
ex_185,Push-up explosivo com palmas,asthma,Asma ,caution,confirmed
ex_185,Push-up explosivo com palmas,diabetes,Diabetes,caution,confirmed
ex_185,Push-up explosivo com palmas,heart_condition,Condição Cardíaca ,caution,confirmed
ex_185,Push-up explosivo com palmas,high_blood_pressure,Hipertensão ,caution,confirmed
ex_185,Push-up explosivo com palmas,obesity,Obesidade ,caution,confirmed
ex_185,Push-up explosivo com palmas,pregnancy,Gravidez,avoid,confirmed
ex_185,Push-up explosivo com palmas,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_185,Push-up explosivo com palmas,shoulder_pain,Ombro,caution,confirmed
ex_185,Push-up explosivo com palmas,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_186,Burpee com push-up,ankle_pain,Tornozelo,caution,ai_suggested
ex_186,Burpee com push-up,asthma,Asma ,caution,confirmed
ex_186,Burpee com push-up,diabetes,Diabetes,caution,confirmed
ex_186,Burpee com push-up,heart_condition,Condição Cardíaca ,caution,confirmed
ex_186,Burpee com push-up,high_blood_pressure,Hipertensão ,caution,confirmed
ex_186,Burpee com push-up,joint_problems_severe,Problemas Articulares Graves,caution,ai_suggested
ex_186,Burpee com push-up,knee_pain,Joelho,caution,ai_suggested
ex_186,Burpee com push-up,obesity,Obesidade ,caution,confirmed
ex_186,Burpee com push-up,pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_186,Burpee com push-up,pregnancy,Gravidez,avoid,confirmed
ex_186,Burpee com push-up,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_186,Burpee com push-up,shoulder_pain,Ombro,caution,confirmed
ex_186,Burpee com push-up,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_187,Flexão diamante,asthma,Asma ,caution,confirmed
ex_187,Flexão diamante,diabetes,Diabetes,caution,confirmed
ex_187,Flexão diamante,heart_condition,Condição Cardíaca ,caution,confirmed
ex_187,Flexão diamante,high_blood_pressure,Hipertensão ,caution,confirmed
ex_187,Flexão diamante,obesity,Obesidade ,caution,confirmed
ex_187,Flexão diamante,pregnancy,Gravidez,avoid,confirmed
ex_187,Flexão diamante,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_187,Flexão diamante,shoulder_pain,Ombro,caution,confirmed
ex_187,Flexão diamante,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_188,Flexão isométrica (segurando embaixo),asthma,Asma ,caution,confirmed
ex_188,Flexão isométrica (segurando embaixo),diabetes,Diabetes,caution,confirmed
ex_188,Flexão isométrica (segurando embaixo),heart_condition,Condição Cardíaca ,caution,confirmed
ex_188,Flexão isométrica (segurando embaixo),high_blood_pressure,Hipertensão ,caution,confirmed
ex_188,Flexão isométrica (segurando embaixo),obesity,Obesidade ,caution,confirmed
ex_188,Flexão isométrica (segurando embaixo),pregnancy,Gravidez,avoid,confirmed
ex_188,Flexão isométrica (segurando embaixo),pregnancy_postpartum,Pós-parto,caution,confirmed
ex_188,Flexão isométrica (segurando embaixo),shoulder_pain,Ombro,caution,confirmed
ex_188,Flexão isométrica (segurando embaixo),wrist_pain,Dor no Pulso,caution,ai_suggested
ex_189,Flexão com apoio de halteres,asthma,Asma ,caution,confirmed
ex_189,Flexão com apoio de halteres,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_189,Flexão com apoio de halteres,diabetes,Diabetes,caution,confirmed
ex_189,Flexão com apoio de halteres,heart_condition,Condição Cardíaca ,caution,confirmed
ex_189,Flexão com apoio de halteres,high_blood_pressure,Hipertensão ,caution,confirmed
ex_189,Flexão com apoio de halteres,lumbar_hernia,Lombar,caution,confirmed
ex_189,Flexão com apoio de halteres,obesity,Obesidade ,caution,confirmed
ex_189,Flexão com apoio de halteres,pregnancy,Gravidez,avoid,confirmed
ex_189,Flexão com apoio de halteres,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_189,Flexão com apoio de halteres,shoulder_pain,Ombro,caution,confirmed
ex_189,Flexão com apoio de halteres,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_190,Supino inclinado com halteres,asthma,Asma ,caution,confirmed
ex_190,Supino inclinado com halteres,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_190,Supino inclinado com halteres,diabetes,Diabetes,caution,confirmed
ex_190,Supino inclinado com halteres,heart_condition,Condição Cardíaca ,caution,confirmed
ex_190,Supino inclinado com halteres,high_blood_pressure,Hipertensão ,caution,confirmed
ex_190,Supino inclinado com halteres,lumbar_hernia,Lombar,caution,confirmed
ex_190,Supino inclinado com halteres,obesity,Obesidade ,caution,confirmed
ex_190,Supino inclinado com halteres,pregnancy,Gravidez,avoid,confirmed
ex_190,Supino inclinado com halteres,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_190,Supino inclinado com halteres,shoulder_pain,Ombro,caution,confirmed
ex_192,Cross over na polia alta,asthma,Asma ,caution,confirmed
ex_192,Cross over na polia alta,diabetes,Diabetes,caution,confirmed
ex_192,Cross over na polia alta,heart_condition,Condição Cardíaca ,caution,confirmed
ex_192,Cross over na polia alta,high_blood_pressure,Hipertensão ,caution,confirmed
ex_192,Cross over na polia alta,obesity,Obesidade ,caution,confirmed
ex_192,Cross over na polia alta,pregnancy,Gravidez,avoid,confirmed
ex_192,Cross over na polia alta,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_192,Cross over na polia alta,shoulder_pain,Ombro,caution,confirmed
ex_193,Flexão com pés elevados e mãos sobre halteres,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_194,Flexão de braço com pegada fechada,asthma,Asma ,caution,confirmed
ex_194,Flexão de braço com pegada fechada,diabetes,Diabetes,caution,confirmed
ex_194,Flexão de braço com pegada fechada,heart_condition,Condição Cardíaca ,caution,confirmed
ex_194,Flexão de braço com pegada fechada,high_blood_pressure,Hipertensão ,caution,confirmed
ex_194,Flexão de braço com pegada fechada,obesity,Obesidade ,caution,confirmed
ex_194,Flexão de braço com pegada fechada,pregnancy,Gravidez,avoid,confirmed
ex_194,Flexão de braço com pegada fechada,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_194,Flexão de braço com pegada fechada,shoulder_pain,Ombro,caution,confirmed
ex_194,Flexão de braço com pegada fechada,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_195,Rosca direta com halteres,asthma,Asma ,caution,confirmed
ex_195,Rosca direta com halteres,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_195,Rosca direta com halteres,diabetes,Diabetes,caution,confirmed
ex_195,Rosca direta com halteres,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_195,Rosca direta com halteres,heart_condition,Condição Cardíaca ,caution,confirmed
ex_195,Rosca direta com halteres,high_blood_pressure,Hipertensão ,caution,confirmed
ex_195,Rosca direta com halteres,lumbar_hernia,Lombar,caution,confirmed
ex_195,Rosca direta com halteres,obesity,Obesidade ,caution,confirmed
ex_195,Rosca direta com halteres,pregnancy,Gravidez,avoid,confirmed
ex_195,Rosca direta com halteres,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_195,Rosca direta com halteres,shoulder_pain,Ombro,caution,confirmed
ex_196,Rosca alternada com halteres,asthma,Asma ,caution,confirmed
ex_196,Rosca alternada com halteres,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_196,Rosca alternada com halteres,diabetes,Diabetes,caution,confirmed
ex_196,Rosca alternada com halteres,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_196,Rosca alternada com halteres,heart_condition,Condição Cardíaca ,caution,confirmed
ex_196,Rosca alternada com halteres,high_blood_pressure,Hipertensão ,caution,confirmed
ex_196,Rosca alternada com halteres,lumbar_hernia,Lombar,caution,confirmed
ex_196,Rosca alternada com halteres,obesity,Obesidade ,caution,confirmed
ex_196,Rosca alternada com halteres,pregnancy,Gravidez,avoid,confirmed
ex_196,Rosca alternada com halteres,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_196,Rosca alternada com halteres,shoulder_pain,Ombro,caution,confirmed
ex_197,Rosca martelo com halteres,asthma,Asma ,caution,confirmed
ex_197,Rosca martelo com halteres,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_197,Rosca martelo com halteres,diabetes,Diabetes,caution,confirmed
ex_197,Rosca martelo com halteres,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_197,Rosca martelo com halteres,heart_condition,Condição Cardíaca ,caution,confirmed
ex_197,Rosca martelo com halteres,high_blood_pressure,Hipertensão ,caution,confirmed
ex_197,Rosca martelo com halteres,lumbar_hernia,Lombar,caution,confirmed
ex_197,Rosca martelo com halteres,obesity,Obesidade ,caution,confirmed
ex_197,Rosca martelo com halteres,pregnancy,Gravidez,avoid,confirmed
ex_197,Rosca martelo com halteres,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_197,Rosca martelo com halteres,shoulder_pain,Ombro,caution,confirmed
ex_198,Rosca com elástico,asthma,Asma ,caution,confirmed
ex_198,Rosca com elástico,diabetes,Diabetes,caution,confirmed
ex_198,Rosca com elástico,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_198,Rosca com elástico,heart_condition,Condição Cardíaca ,caution,confirmed
ex_198,Rosca com elástico,high_blood_pressure,Hipertensão ,caution,confirmed
ex_198,Rosca com elástico,obesity,Obesidade ,caution,confirmed
ex_198,Rosca com elástico,pregnancy,Gravidez,avoid,confirmed
ex_198,Rosca com elástico,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_198,Rosca com elástico,shoulder_pain,Ombro,caution,confirmed
ex_199,Rosca direta com barra,asthma,Asma ,caution,confirmed
ex_199,Rosca direta com barra,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_199,Rosca direta com barra,diabetes,Diabetes,caution,confirmed
ex_199,Rosca direta com barra,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_199,Rosca direta com barra,heart_condition,Condição Cardíaca ,caution,confirmed
ex_199,Rosca direta com barra,high_blood_pressure,Hipertensão ,caution,confirmed
ex_199,Rosca direta com barra,lumbar_hernia,Lombar,caution,confirmed
ex_199,Rosca direta com barra,obesity,Obesidade ,caution,confirmed
ex_199,Rosca direta com barra,pregnancy,Gravidez,avoid,confirmed
ex_199,Rosca direta com barra,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_199,Rosca direta com barra,shoulder_pain,Ombro,caution,confirmed
ex_200,ROSCA SCOTT COM BARRA W,asthma,Asma ,caution,confirmed
ex_200,ROSCA SCOTT COM BARRA W,diabetes,Diabetes,caution,confirmed
ex_200,ROSCA SCOTT COM BARRA W,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_200,ROSCA SCOTT COM BARRA W,heart_condition,Condição Cardíaca ,caution,confirmed
ex_200,ROSCA SCOTT COM BARRA W,high_blood_pressure,Hipertensão ,caution,confirmed
ex_200,ROSCA SCOTT COM BARRA W,obesity,Obesidade ,caution,confirmed
ex_200,ROSCA SCOTT COM BARRA W,pregnancy,Gravidez,avoid,confirmed
ex_200,ROSCA SCOTT COM BARRA W,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_200,ROSCA SCOTT COM BARRA W,shoulder_pain,Ombro,caution,confirmed
ex_201,Rosca concentrada,asthma,Asma ,caution,confirmed
ex_201,Rosca concentrada,diabetes,Diabetes,caution,confirmed
ex_201,Rosca concentrada,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_201,Rosca concentrada,heart_condition,Condição Cardíaca ,caution,confirmed
ex_201,Rosca concentrada,high_blood_pressure,Hipertensão ,caution,confirmed
ex_201,Rosca concentrada,obesity,Obesidade ,caution,confirmed
ex_201,Rosca concentrada,pregnancy,Gravidez,avoid,confirmed
ex_201,Rosca concentrada,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_201,Rosca concentrada,shoulder_pain,Ombro,caution,confirmed
ex_202,Rosca inversa,asthma,Asma ,caution,confirmed
ex_202,Rosca inversa,diabetes,Diabetes,caution,confirmed
ex_202,Rosca inversa,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_202,Rosca inversa,heart_condition,Condição Cardíaca ,caution,confirmed
ex_202,Rosca inversa,high_blood_pressure,Hipertensão ,caution,confirmed
ex_202,Rosca inversa,obesity,Obesidade ,caution,confirmed
ex_202,Rosca inversa,pregnancy,Gravidez,avoid,confirmed
ex_202,Rosca inversa,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_202,Rosca inversa,shoulder_pain,Ombro,caution,confirmed
ex_206,Rosca 21 com halteres,asthma,Asma ,caution,confirmed
ex_206,Rosca 21 com halteres,diabetes,Diabetes,caution,confirmed
ex_206,Rosca 21 com halteres,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_206,Rosca 21 com halteres,heart_condition,Condição Cardíaca ,caution,confirmed
ex_206,Rosca 21 com halteres,high_blood_pressure,Hipertensão ,caution,confirmed
ex_206,Rosca 21 com halteres,obesity,Obesidade ,caution,confirmed
ex_206,Rosca 21 com halteres,pregnancy,Gravidez,avoid,confirmed
ex_206,Rosca 21 com halteres,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_206,Rosca 21 com halteres,shoulder_pain,Ombro,caution,confirmed
ex_207,Rosca martelo alternada com halteres,asthma,Asma ,caution,confirmed
ex_207,Rosca martelo alternada com halteres,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_207,Rosca martelo alternada com halteres,diabetes,Diabetes,caution,confirmed
ex_207,Rosca martelo alternada com halteres,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_207,Rosca martelo alternada com halteres,heart_condition,Condição Cardíaca ,caution,confirmed
ex_207,Rosca martelo alternada com halteres,high_blood_pressure,Hipertensão ,caution,confirmed
ex_207,Rosca martelo alternada com halteres,lumbar_hernia,Lombar,caution,confirmed
ex_207,Rosca martelo alternada com halteres,obesity,Obesidade ,caution,confirmed
